-3.0	7.99842	0.0
-3.0	7.96898	0.0
-3.0	7.97726	0.0
-3.0	7.96166	0.0
-3.0	7.94318	0.0
-3.0	7.94232	0.0
-3.0	7.98628	0.0
-3.0	7.99642	0.0
-3.0	7.9594	0.0
-3.0	7.98512	0.0
-3.0	7.99678	0.0
-3.0	7.9889	0.0
-3.0	7.99846	0.0
-3.0	8.02428	0.0
-3.0	7.99634	0.0
-3.0	7.99064	0.0
-3.0	8.04504	0.0
-3.0	8.0047	0.0
-3.0	8.00142	0.0
-3.0	7.9785	0.0
-3.0	7.98812	0.0
-3.0	7.94894	0.0
-3.0	7.97806	0.0
-3.0	8.03034	0.0
-3.0	8.02394	0.0
-3.0	8.01826	0.0
-3.0	7.99754	0.0
-3.0	8.01174	0.0
-3.0	8.01258	0.0
-3.0	8.0338	0.0
-3.0	8.01876	0.0
-3.0	8.0117	0.0
-3.0	8.03166	0.0
-3.0	8.01988	0.0
-3.0	8.026	0.0
-3.0	7.97596	0.0
-3.0	7.96728	0.0
-3.0	7.9813	0.0
-3.0	7.99932	0.0
-3.0	7.97836	0.0
-3.0	7.99112	0.0
-3.0	7.9923	0.0
-3.0	7.9717	0.0
-3.0	7.98704	0.0
-3.0	7.99444	0.0
-3.0	8.01276	0.0
-3.0	8.06328	0.0
-3.0	8.06678	0.0
-3.0	8.03488	0.0
-3.0	7.9959	0.0
-3.0	7.9953	0.0
-3.0	8.03734	0.0
-3.0	8.03972	0.0
-3.0	8.01418	0.0
-3.0	7.98824	0.0
-3.0	8.01098	0.0
-3.0	7.99694	0.0
-3.0	7.98156	0.0
-3.0	8.00462	0.0
-3.0	8.05244	0.0
-3.0	8.05916	0.0
-3.0	8.04946	0.0
-3.0	8.00818	0.0
-3.0	8.04168	0.0
-3.0	8.04354	0.0
-3.0	8.02294	0.0
-3.0	8.01872	0.0
-3.0	8.02552	0.0
-3.0	8.03162	0.0
-3.0	8.03048	0.0
-3.0	8.02874	0.0
-3.0	8.0403	0.0
-3.0	8.0187	0.0
-3.0	8.01566	0.0
-3.0	8.00814	0.0
-3.0	7.974	0.0
-3.0	8.0026	0.0
-3.0	8.02428	0.0
-3.0	8.0177	0.0
-3.0	7.97872	0.0
-3.0	8.02548	0.0
-3.0	8.01818	0.0
-3.0	7.97694	0.0
-3.0	8.0085	0.0
-3.0	8.0282	0.0
-3.0	8.00946	0.0
-3.0	7.97484	0.0
-3.0	7.96006	0.0
-3.0	7.9766	0.0
-3.0	8.01812	0.0
-3.0	7.99854	0.0
-3.0	7.9742	0.0
-3.0	8.0216	0.0
-3.0	8.01384	0.0
-3.0	7.99736	0.0
-3.0	7.97582	0.0
-3.0	8.00734	0.0
-3.0	7.99646	0.0
-3.0	7.99266	0.0
-3.0	8.02954	0.0
-3.0	8.00428	0.0
-3.0	7.9962	0.0
-3.0	7.94798	0.0
-3.0	7.94678	0.0
-3.0	7.9905	0.0
-3.0	7.98124	0.0
-3.0	7.9687	0.0
-3.0	7.97518	0.0
-3.0	8.00316	0.0
-3.0	8.0362	0.0
-3.0	8.01686	0.0
-3.0	8.0346	0.0
-3.0	8.02194	0.0
-3.0	7.9954	0.0
-3.0	7.9828	0.0
-3.0	7.94432	0.0
-3.0	7.97568	0.0
-3.0	7.99298	0.0
-3.0	8.0134	0.0
-3.0	8.0166	0.0
-3.0	8.01546	0.0
-3.0	8.03286	0.0
-3.0	8.00422	0.0
-3.0	7.96642	0.0
-3.0	7.97348	0.0
-3.0	7.98152	0.0
-3.0	7.99888	0.0
-3.0	8.00576	0.0
-3.0	8.00246	0.0
-3.0	7.9756	0.0
-3.0	8.00164	0.0
-3.0	7.99796	0.0
-3.0	8.02466	0.0
-3.0	7.988	0.0
-3.0	8.00254	0.0
-3.0	8.04856	0.0
-3.0	8.0147	0.0
-3.0	8.00264	0.0
-3.0	8.02464	0.0
-3.0	8.01362	0.0
-3.0	7.99746	0.0
-3.0	7.984	0.0
-3.0	8.00124	0.0
-3.0	8.0054	0.0
-3.0	7.99674	0.0
-3.0	7.97188	0.0
-3.0	8.00934	0.0
-3.0	8.04866	0.0
-3.0	7.99766	0.0
-3.0	7.9661	0.0
-3.0	8.01212	0.0
-3.0	8.0284	0.0
-3.0	8.03562	0.0
-3.0	8.04904	0.0
-3.0	8.01688	0.0
-3.0	7.98882	0.0
-3.0	7.98694	0.0
-3.0	7.98106	0.0
-3.0	7.93154	0.0
-3.0	7.94162	0.0
-3.0	7.9657	0.0
-3.0	7.99768	0.0
-3.0	7.96498	0.0
-3.0	7.96138	0.0
-3.0	8.0049	0.0
-3.0	8.0097	0.0
-3.0	8.01022	0.0
-3.0	8.01052	0.0
-3.0	7.96874	0.0
-3.0	7.9513	0.0
-3.0	7.9304	0.0
-3.0	7.91446	0.0
-3.0	7.94342	0.0
-3.0	7.96012	0.0
-3.0	8.01256	0.0
-3.0	8.03454	0.0
-3.0	8.00476	0.0
-3.0	8.0256	0.0
-3.0	8.06062	0.0
-3.0	8.07126	0.0
-3.0	8.08368	0.0
-3.0	8.03016	0.0
-3.0	7.99678	0.0
-3.0	8.01284	0.0
-3.0	8.06966	0.0
-3.0	8.0228	0.0
-3.0	8.01968	0.0
-3.0	8.02038	0.0
-3.0	8.01858	0.0
-3.0	8.01882	0.0
-3.0	8.0271	0.0
-3.0	8.034	0.0
-3.0	7.99136	0.0
-3.0	7.9862	0.0
-3.0	7.99362	0.0
-3.0	8.00164	0.0
-3.0	7.99572	0.0
-3.0	8.00896	0.0
-3.0	7.9754	0.0
-3.0	8.01438	0.0
-3.0	8.0405	-2.4995e-14
-3.0001	8.04324	-0.00083734
-3.00021	8.06018	-0.001677182
-3.00031	7.9997	-0.00251346
-3.00042	7.97218	-0.0033449
-3.00052	7.99974	-0.00417694
-3.00063	7.99382	-0.0050099
-3.00073	7.96248	-0.00584108
-3.00083	7.98014	-0.00667084
-3.00094	7.97084	-0.00750196
-3.00104	7.96448	-0.00833106
-3.00115	8.01546	-0.00916328
-3.00125	7.9853	-0.00999674
-3.00135	8.00944	-0.0108292
-3.00146	8.02992	-0.01166564
-3.00156	8.00506	-0.0125015
-3.00167	7.96012	-0.01333298
-3.00177	7.93646	-0.01415982
-3.00188	7.9673	-0.01498804
-3.00198	7.9523	-0.01581766
-3.00208	7.93902	-0.01664532
-3.00219	7.96552	-0.01747352
-3.00229	8.00952	-0.0183062
-3.0024	7.98218	-0.01913928
-3.0025	8.01676	-0.01997218
