-3.0	7.99833	0.0
-3.0	7.967605000000001	0.0
-3.0	7.992707500000001	0.0
-3.0	8.0044425	0.0
-3.0	7.983319999999999	0.0
-3.0	7.9718	0.0
-3.0	7.972652500000001	0.0
-3.0	7.973744999999999	0.0
-3.0	7.9747475	0.0
-3.0	7.99433	0.0
-3.0	7.99813	0.0
-3.0	7.9918975	0.0
-3.0	7.997127499999999	0.0
-3.0	8.0130675	0.0
-3.0	8.01009	0.0
-3.0	7.9952475	0.0
-3.0	8.0209525	0.0
-3.0	8.001237499999998	0.0
-3.0	8.0241825	0.0
-3.0	8.0111675	0.0
-3.0	7.996919999999999	0.0
-3.0	8.00254	0.0
-3.0	8.0221225	0.0
-3.0	8.03055	0.0
-3.0	8.012152500000001	0.0
-3.0	8.0094175	0.0
-3.0	8.002099999999999	0.0
-3.0	8.0089225	0.0
-3.0	8.0029875	0.0
-3.0	8.01139	0.0
-3.0	8.002105	0.0
-3.0	7.9985025	0.0
-3.0	8.0048975	0.0
-3.0	7.988225	0.0
-3.0	7.989979999999999	0.0
-3.0	7.9883725	0.0
-3.0	7.990475	0.0
-3.0	7.990425	0.0
-3.0	7.984202499999999	0.0
-3.0	7.974522500000001	0.0
-3.0	7.97822	0.0
-3.0	7.982200000000001	0.0
-3.0	7.982447500000001	0.0
-3.0	7.97158	0.0
-3.0	7.9764325	0.0
-3.0	7.9917725	0.0
-3.0	8.024675	0.0
-3.0	8.018794999999999	0.0
-3.0	8.002885	0.0
-3.0	7.9868825	0.0
-3.0	7.993697500000001	0.0
-3.0	8.02311	0.0
-3.0	8.013819999999999	0.0
-3.0	7.997149999999999	0.0
-3.0	7.995252499999999	0.0
-3.0	7.994185	0.0
-3.0	8.007185	0.0
-3.0	8.005904999999998	0.0
-3.0	7.9977625	0.0
-3.0	8.0081175	0.0
-3.0	8.0175275	0.0
-3.0	8.0128625	0.0
-3.0	8.0081325	0.0
-3.0	8.01615	0.0
-3.0	8.0074975	0.0
-3.0	8.020377499999999	0.0
-3.0	8.0118825	0.0
-3.0	8.008225	0.0
-3.0	8.0022225	0.0
-3.0	8.005907500000001	0.0
-3.0	7.9905625	0.0
-3.0	7.9998575	0.0
-3.0	7.992315	0.0
-3.0	7.99798	0.0
-3.0	8.006892500000001	0.0
-3.0	8.00411	0.0
-3.0	8.004909999999999	0.0
-3.0	8.0116875	0.0
-3.0	8.007267500000001	0.0
-3.0	7.97759	0.0
-3.0	7.996935	0.0
-3.0	7.9946375	0.0
-3.0	7.995887499999999	0.0
-3.0	8.0096475	0.0
-3.0	8.0167775	0.0
-3.0	8.018530000000002	0.0
-3.0	8.0080875	0.0
-3.0	8.016105	0.0
-3.0	7.9866225	0.0
-3.0	7.956764999999999	0.0
-3.0	7.98021	0.0
